projectname,project_match_score,project_match_reason,sco,excel_row_number,versionnumber,with_party,started_on,ended_on,total_calendar_days,total_business_days,source_start_event,source_end_event,needs_lori_to_confirm,reasoning_because_this_was_complex,raw_status_text
PAW Implementation Phase 2a,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-705 SEP PAW Impl Ph2A,50,V2,CSBC,2025-01-29,2025-02-06,9,7,Jan 28/25 - V1 sent to Province,Feb 6/25 - V2 rec'd; with Nicole / Erwin,,Province held the document after the prior send until the next explicit or inferred hand-back.,"Feb 24/25 - Signed
Feb 13/25 - V4 rec'd; V5 sent to Province
Feb 7/25 - V3 sent to Province
Feb 6/25 - V2 rec'd; with Nicole / Erwin
Jan 28/25 - V1 sent to Province
Jan 27/25 - with Tyler"
PAW Implementation Phase 2a,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-705 SEP PAW Impl Ph2A,50,V3,ADSL,2025-02-07,2025-02-07,1,1,Feb 6/25 - V2 rec'd; with Nicole / Erwin,Feb 7/25 - V3 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","Feb 24/25 - Signed
Feb 13/25 - V4 rec'd; V5 sent to Province
Feb 7/25 - V3 sent to Province
Feb 6/25 - V2 rec'd; with Nicole / Erwin
Jan 28/25 - V1 sent to Province
Jan 27/25 - with Tyler"
PAW Implementation Phase 2a,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-705 SEP PAW Impl Ph2A,50,V4,CSBC,2025-02-08,2025-02-13,6,4,Feb 7/25 - V3 sent to Province,Feb 13/25 - V4 rec'd; V5 sent to Province,,Province held the document after the prior send until the next explicit or inferred hand-back.,"Feb 24/25 - Signed
Feb 13/25 - V4 rec'd; V5 sent to Province
Feb 7/25 - V3 sent to Province
Feb 6/25 - V2 rec'd; with Nicole / Erwin
Jan 28/25 - V1 sent to Province
Jan 27/25 - with Tyler"
PAW Implementation Phase 2a,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-705 SEP PAW Impl Ph2A,50,V5,ADSL,2025-02-13,2025-02-13,1,1,Feb 13/25 - V4 rec'd; V5 sent to Province,Feb 13/25 - V4 rec'd; V5 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","Feb 24/25 - Signed
Feb 13/25 - V4 rec'd; V5 sent to Province
Feb 7/25 - V3 sent to Province
Feb 6/25 - V2 rec'd; with Nicole / Erwin
Jan 28/25 - V1 sent to Province
Jan 27/25 - with Tyler"
PAW Implementation Phase 2a,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-705 SEP PAW Impl Ph2A,50,V5,SIGNINGTIME,2025-02-14,2025-02-24,11,7,Feb 13/25 - V4 rec'd; V5 sent to Province,Feb 24/25 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Feb 24/25 - Signed
Feb 13/25 - V4 rec'd; V5 sent to Province
Feb 7/25 - V3 sent to Province
Feb 6/25 - V2 rec'd; with Nicole / Erwin
Jan 28/25 - V1 sent to Province
Jan 27/25 - with Tyler"
Enhanced Logging,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-706 SEP Enhanced Logging,51,V1,ADSL,2025-01-29,2025-01-30,2,2,Jan 29/25 - Emma to approved revised SOW; SCO with Tyler,Jan 30/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Feb 27/25 - Signed
Feb 18/25 - V3 sent to Province
Feb 13/25 - V2 rec'd
Jan 30/25 - V1 sent to Province
Jan 29/25 - Emma to approved revised SOW; SCO with Tyler"
Enhanced Logging,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-706 SEP Enhanced Logging,51,V2,CSBC,2025-01-31,2025-02-13,14,10,Jan 30/25 - V1 sent to Province,Feb 13/25 - V2 rec'd,,Province held the document after the prior send until the next explicit or inferred hand-back.,"Feb 27/25 - Signed
Feb 18/25 - V3 sent to Province
Feb 13/25 - V2 rec'd
Jan 30/25 - V1 sent to Province
Jan 29/25 - Emma to approved revised SOW; SCO with Tyler"
Enhanced Logging,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-706 SEP Enhanced Logging,51,V3,ADSL,2025-02-14,2025-02-18,5,3,Feb 13/25 - V2 rec'd,Feb 18/25 - V3 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","Feb 27/25 - Signed
Feb 18/25 - V3 sent to Province
Feb 13/25 - V2 rec'd
Jan 30/25 - V1 sent to Province
Jan 29/25 - Emma to approved revised SOW; SCO with Tyler"
Enhanced Logging,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-706 SEP Enhanced Logging,51,V3,SIGNINGTIME,2025-02-19,2025-02-27,9,7,Feb 18/25 - V3 sent to Province,Feb 27/25 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Feb 27/25 - Signed
Feb 18/25 - V3 sent to Province
Feb 13/25 - V2 rec'd
Jan 30/25 - V1 sent to Province
Jan 29/25 - Emma to approved revised SOW; SCO with Tyler"
SDN Release 5,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-708 Amd SCO-676 SDN Rel 5,52,V1,ADSL,2025-02-03,2025-02-03,1,1,Feb 3/25 - V1 sent to Province,Feb 3/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Feb 7/25 - Adobe Sign
Feb 3/25 - V1 sent to Province"
SDN Release 5,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-708 Amd SCO-676 SDN Rel 5,52,V1,SIGNINGTIME,2025-02-04,2025-02-07,4,4,Feb 3/25 - V1 sent to Province,Feb 7/25 - Adobe Sign,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Feb 7/25 - Adobe Sign
Feb 3/25 - V1 sent to Province"
Maestro Firewall Upgrade,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-709 PS ChkPt Maestro FW Imp,53,V1,ADSL,2025-02-03,2025-02-07,5,5,Feb 3/25 - with Rian / Cathy,Feb 7/25 - V1.1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Feb 25/25 - Signed
Feb 25/25 - V3 re-sent
Feb 13/25 - V3 sent to Province
Feb 13/25 - V2 rec'd; with Joyce/Sam
Feb 7/25 - V1.1 sent to Province
Feb 3/25 - with Rian / Cathy"
Maestro Firewall Upgrade,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-709 PS ChkPt Maestro FW Imp,53,V2,CSBC,2025-02-08,2025-02-13,6,4,Feb 7/25 - V1.1 sent to Province,Feb 13/25 - V2 rec'd; with Joyce/Sam,,Province held the document after the prior send until the next explicit or inferred hand-back.,"Feb 25/25 - Signed
Feb 25/25 - V3 re-sent
Feb 13/25 - V3 sent to Province
Feb 13/25 - V2 rec'd; with Joyce/Sam
Feb 7/25 - V1.1 sent to Province
Feb 3/25 - with Rian / Cathy"
Maestro Firewall Upgrade,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-709 PS ChkPt Maestro FW Imp,53,V3,ADSL,2025-02-13,2025-02-13,1,1,Feb 13/25 - V2 rec'd; with Joyce/Sam,Feb 13/25 - V3 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","Feb 25/25 - Signed
Feb 25/25 - V3 re-sent
Feb 13/25 - V3 sent to Province
Feb 13/25 - V2 rec'd; with Joyce/Sam
Feb 7/25 - V1.1 sent to Province
Feb 3/25 - with Rian / Cathy"
Maestro Firewall Upgrade,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-709 PS ChkPt Maestro FW Imp,53,V3,SIGNINGTIME,2025-02-14,2025-02-25,12,8,Feb 13/25 - V3 sent to Province,Feb 25/25 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Feb 25/25 - Signed
Feb 25/25 - V3 re-sent
Feb 13/25 - V3 sent to Province
Feb 13/25 - V2 rec'd; with Joyce/Sam
Feb 7/25 - V1.1 sent to Province
Feb 3/25 - with Rian / Cathy"
3PG Refresh,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,"SCO-PROV-712 3PG Refresh 
(Professional Services)",54,V1,ADSL,2025-01-27,2025-02-25,30,22,"Jan 27/25 - with Rian, Sam and Cathy",Feb 25/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Mar 5/25 - Signed
Feb 26/25 - V1.1 sent to Province 
Feb 25/25 - V1 sent to Province 
Feb 11/25 - approved to submit; holding until CAP for 3PG Refresh submitted
Jan 30/25 - with Sam
Jan 27/25 - with Rian, Sam and Cathy"
3PG Refresh,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,"SCO-PROV-712 3PG Refresh 
(Professional Services)",54,V3,ADSL,2025-02-26,2025-02-26,1,1,Feb 26/25 - V1.1 sent to Province,Feb 26/25 - V1.1 sent to Province,A new Province submission appeared without an explicit return line; Lori should confirm the missing hand-back sequence.,"A new ADSL turn was inferred because a later Province submission occurred without an explicit return event in the source text. The send/submission date is counted with the sender, per Sam.","Mar 5/25 - Signed
Feb 26/25 - V1.1 sent to Province 
Feb 25/25 - V1 sent to Province 
Feb 11/25 - approved to submit; holding until CAP for 3PG Refresh submitted
Jan 30/25 - with Sam
Jan 27/25 - with Rian, Sam and Cathy"
3PG Refresh,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,"SCO-PROV-712 3PG Refresh 
(Professional Services)",54,V3,SIGNINGTIME,2025-02-27,2025-03-05,7,5,Feb 26/25 - V1.1 sent to Province,Mar 5/25 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Mar 5/25 - Signed
Feb 26/25 - V1.1 sent to Province 
Feb 25/25 - V1 sent to Province 
Feb 11/25 - approved to submit; holding until CAP for 3PG Refresh submitted
Jan 30/25 - with Sam
Jan 27/25 - with Rian, Sam and Cathy"
Maestro Firewall Upgrade,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-720 Maestro Firewall Implementation,55,V1,ADSL,2025-03-14,2025-03-14,1,1,Mar 14/25 - V1 sent to Province,Mar 14/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Mar 27/25 - Signed
Mar 14/25 - V1 sent to Province"
Maestro Firewall Upgrade,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-720 Maestro Firewall Implementation,55,V1,SIGNINGTIME,2025-03-15,2025-03-27,13,9,Mar 14/25 - V1 sent to Province,Mar 27/25 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Mar 27/25 - Signed
Mar 14/25 - V1 sent to Province"
Defender for Servers,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-728 Defender Anti-Virus,56,V1,ADSL,2025-04-14,2025-04-17,4,4,Apr 14/25 - SOW approved,Apr 17/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Apr 28/25 - Signed
Apr 28/25 - Move to final, sent via AdobeSign
Apr 25/25 - V2 back from Province
Apr 17/25 - V1 sent to Province
Apr 17/25 - With Tyler, with Sian
Apr 17/25 - With Nicole/Cathy for review
Apr 14/25 - SOW approved"
Defender for Servers,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-728 Defender Anti-Virus,56,V2,CSBC,2025-04-18,2025-04-25,8,6,Apr 17/25 - V1 sent to Province,Apr 25/25 - V2 back from Province,,Province held the document after the prior send until the next explicit or inferred hand-back.,"Apr 28/25 - Signed
Apr 28/25 - Move to final, sent via AdobeSign
Apr 25/25 - V2 back from Province
Apr 17/25 - V1 sent to Province
Apr 17/25 - With Tyler, with Sian
Apr 17/25 - With Nicole/Cathy for review
Apr 14/25 - SOW approved"
Defender for Servers,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-728 Defender Anti-Virus,56,V3,ADSL,2025-04-26,2025-04-27,2,0,Apr 25/25 - V2 back from Province,Apr 28/25 - Signed,Signing/final workflow began after a return from Province without an explicit new send; Lori should confirm whether a send/final handoff is missing from the source text.,"A return from Province was followed by signing without an explicit new send, so v9 inferred a short ADSL turn before final workflow.","Apr 28/25 - Signed
Apr 28/25 - Move to final, sent via AdobeSign
Apr 25/25 - V2 back from Province
Apr 17/25 - V1 sent to Province
Apr 17/25 - With Tyler, with Sian
Apr 17/25 - With Nicole/Cathy for review
Apr 14/25 - SOW approved"
Defender for Servers,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-728 Defender Anti-Virus,56,V3,SIGNINGTIME,2025-04-28,2025-04-28,1,1,Apr 28/25 - Signed,"Apr 28/25 - Move to final, sent via AdobeSign",Signing/final workflow began after a return from Province without an explicit new send; Lori should confirm whether a send/final handoff is missing from the source text.,Signing/final workflow began after the last real edit turn.,"Apr 28/25 - Signed
Apr 28/25 - Move to final, sent via AdobeSign
Apr 25/25 - V2 back from Province
Apr 17/25 - V1 sent to Province
Apr 17/25 - With Tyler, with Sian
Apr 17/25 - With Nicole/Cathy for review
Apr 14/25 - SOW approved"
AV Defender for Linux,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-728 Defender Anti-Virus,57,V1,ADSL,2025-04-14,2025-04-17,4,4,Apr 14/25 - SOW approved,Apr 17/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Apr 28/25 - Completed
Apr 28/25 - Move to final, sent via AdobeSign
Apr 25/25 - V2 back from Province
Apr 17/25 - V1 sent to Province
Apr 17/25 - With Tyler, with Sian
Apr 17/25 - With Nicole/Cathy for review
Apr 14/25 - SOW approved"
AV Defender for Linux,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-728 Defender Anti-Virus,57,V2,CSBC,2025-04-18,2025-04-25,8,6,Apr 17/25 - V1 sent to Province,Apr 25/25 - V2 back from Province,,Province held the document after the prior send until the next explicit or inferred hand-back.,"Apr 28/25 - Completed
Apr 28/25 - Move to final, sent via AdobeSign
Apr 25/25 - V2 back from Province
Apr 17/25 - V1 sent to Province
Apr 17/25 - With Tyler, with Sian
Apr 17/25 - With Nicole/Cathy for review
Apr 14/25 - SOW approved"
AV Defender for Linux,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-728 Defender Anti-Virus,57,V3,ADSL,2025-04-26,2025-04-27,2,0,Apr 25/25 - V2 back from Province,Apr 28/25 - Completed,Signing/final workflow began after a return from Province without an explicit new send; Lori should confirm whether a send/final handoff is missing from the source text.,"A return from Province was followed by signing without an explicit new send, so v9 inferred a short ADSL turn before final workflow.","Apr 28/25 - Completed
Apr 28/25 - Move to final, sent via AdobeSign
Apr 25/25 - V2 back from Province
Apr 17/25 - V1 sent to Province
Apr 17/25 - With Tyler, with Sian
Apr 17/25 - With Nicole/Cathy for review
Apr 14/25 - SOW approved"
AV Defender for Linux,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-728 Defender Anti-Virus,57,V3,SIGNINGTIME,2025-04-28,2025-04-28,1,1,Apr 28/25 - Completed,"Apr 28/25 - Move to final, sent via AdobeSign",Signing/final workflow began after a return from Province without an explicit new send; Lori should confirm whether a send/final handoff is missing from the source text.,Signing/final workflow began after the last real edit turn.,"Apr 28/25 - Completed
Apr 28/25 - Move to final, sent via AdobeSign
Apr 25/25 - V2 back from Province
Apr 17/25 - V1 sent to Province
Apr 17/25 - With Tyler, with Sian
Apr 17/25 - With Nicole/Cathy for review
Apr 14/25 - SOW approved"
PAW Implementation Phase 2B,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-729 PAW Phase 2b,58,V1,ADSL,2025-04-14,2025-04-17,4,4,Apr 14/25 - SOW approved,Apr 17/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Apr 24/25 - Completed
Apr 24/25 - Province sent back V2, moved to Final, sent via AdobeSign
Apr 17/25 - V1 sent to Province
Apr 17/25 - With Tyler, with Sian
Apr 17/25 - With Nicole/Cathy for review
Apr 14/25 - SOW approved"
PAW Implementation Phase 2B,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-729 PAW Phase 2b,58,V1,SIGNINGTIME,2025-04-18,2025-04-24,7,5,Apr 17/25 - V1 sent to Province,"Apr 24/25 - Province sent back V2, moved to Final, sent via AdobeSign",,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Apr 24/25 - Completed
Apr 24/25 - Province sent back V2, moved to Final, sent via AdobeSign
Apr 17/25 - V1 sent to Province
Apr 17/25 - With Tyler, with Sian
Apr 17/25 - With Nicole/Cathy for review
Apr 14/25 - SOW approved"
Enhanced Logging Phase 2,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-730 Enhanced Logging Phase 2,59,V1,ADSL,2025-05-21,2025-05-27,7,5,May 21/25 - with Nicole / Cathy,May 27/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","June 10/25 - Adobe Sign
May 27/25 - V1 sent to Province
May 22/25 - with Tyler
May 21/25 - with Nicole / Cathy
Placeholder - need # for SOW approval"
Enhanced Logging Phase 2,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-730 Enhanced Logging Phase 2,59,V1,SIGNINGTIME,2025-05-28,2025-06-10,14,10,May 27/25 - V1 sent to Province,June 10/25 - Adobe Sign,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","June 10/25 - Adobe Sign
May 27/25 - V1 sent to Province
May 22/25 - with Tyler
May 21/25 - with Nicole / Cathy
Placeholder - need # for SOW approval"
Patch Management Phase 3B,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-733 Amd SCO-662 Patch Mgmt Proj Date,60,V1,ADSL,2025-04-08,2025-04-14,7,5,"Apr 8/25 - Approved PCR to extend date, drafting SCO",Apr 14/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Apr 30/25 - Signed
Apr 30/25 - In AdobeSign for signautres
Apr 29/25 - Approval to move to final
Apr 14/25 - V1 sent to Province
Apr 11/25 - With Sian
Apr 10/25 - With Tyler
Apr 10/25 - With Killian
Apr 8/25 - Approved PCR to extend date, drafting SCO"
Patch Management Phase 3B,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-733 Amd SCO-662 Patch Mgmt Proj Date,60,V1,SIGNINGTIME,2025-04-15,2025-04-30,16,12,Apr 14/25 - V1 sent to Province,Apr 30/25 - Signed,Source text suggests editing or review activity after SIGNINGTIME began; Lori should confirm whether this SCO was reopened or whether the line is still part of final workflow.,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Apr 30/25 - Signed
Apr 30/25 - In AdobeSign for signautres
Apr 29/25 - Approval to move to final
Apr 14/25 - V1 sent to Province
Apr 11/25 - With Sian
Apr 10/25 - With Tyler
Apr 10/25 - With Killian
Apr 8/25 - Approved PCR to extend date, drafting SCO"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-735 MCCS Service Expansion,61,V1,ADSL,2025-04-11,2025-05-06,26,18,Apr 11/25 - SOW approved to move to SCO,"May 6/25 - Followed up with Sian, V1 sent to Province",,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","May 29/25 - Completed
May 26/25 - Send via AS for sigs
May 23/25 - Province agreed to move to final
May 8/25 - V2.1 rec'd; V3 sent to Province
May 6/25 - Followed up with Sian, V1 sent to Province
Apr 29/25 - With Tyler, with Sian
Apr 28/25 - With Killian and Cathy
Apr 11/25 - SOW approved to move to SCO"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-735 MCCS Service Expansion,61,V2,CSBC,2025-05-07,2025-05-08,2,2,"May 6/25 - Followed up with Sian, V1 sent to Province",May 8/25 - V2.1 rec'd; V3 sent to Province,,Province held the document after the prior send until the next explicit or inferred hand-back.,"May 29/25 - Completed
May 26/25 - Send via AS for sigs
May 23/25 - Province agreed to move to final
May 8/25 - V2.1 rec'd; V3 sent to Province
May 6/25 - Followed up with Sian, V1 sent to Province
Apr 29/25 - With Tyler, with Sian
Apr 28/25 - With Killian and Cathy
Apr 11/25 - SOW approved to move to SCO"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-735 MCCS Service Expansion,61,V3,ADSL,2025-05-08,2025-05-08,1,1,May 8/25 - V2.1 rec'd; V3 sent to Province,May 8/25 - V2.1 rec'd; V3 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","May 29/25 - Completed
May 26/25 - Send via AS for sigs
May 23/25 - Province agreed to move to final
May 8/25 - V2.1 rec'd; V3 sent to Province
May 6/25 - Followed up with Sian, V1 sent to Province
Apr 29/25 - With Tyler, with Sian
Apr 28/25 - With Killian and Cathy
Apr 11/25 - SOW approved to move to SCO"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-735 MCCS Service Expansion,61,V3,SIGNINGTIME,2025-05-09,2025-05-29,21,15,May 8/25 - V2.1 rec'd; V3 sent to Province,May 29/25 - Completed,Source text suggests editing or review activity after SIGNINGTIME began; Lori should confirm whether this SCO was reopened or whether the line is still part of final workflow.,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","May 29/25 - Completed
May 26/25 - Send via AS for sigs
May 23/25 - Province agreed to move to final
May 8/25 - V2.1 rec'd; V3 sent to Province
May 6/25 - Followed up with Sian, V1 sent to Province
Apr 29/25 - With Tyler, with Sian
Apr 28/25 - With Killian and Cathy
Apr 11/25 - SOW approved to move to SCO"
Multi Cloud Connectivity,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-739 Multi-Cloud Connectivity Service,62,V1,ADSL,2025-04-11,2025-05-12,32,22,"Apr 11/25 - Lori M drafted SCO from approved Service Design, Jen to continue",May 12/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","July 31/25 - Adobe Sign
July 18/25 - V5 sent to Province
July 9/25 - V4 rec'd; with Killian / Sam
June 13/25 - V3 sent to Province
June 6/25 - Province asked for this to be expedited
May 28/25 - with Sam
May 23/25 - Killians sent responses
May 22/25 - with Killian / Sam
May 21/25 - V2.1 rec'd
May 12/25 - V1 sent to Province
May 9/25 - with Joyce
May 6/25 - with Rian
Apr 30/25 - Back from Killian with comments - to review
Apr 28/25 - With Killian
Apr 11/25 - Lori M drafted SCO from approved Service Design, Jen to continue"
Multi Cloud Connectivity,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-739 Multi-Cloud Connectivity Service,62,V2,CSBC,2025-05-13,2025-05-21,9,7,May 12/25 - V1 sent to Province,May 21/25 - V2.1 rec'd,,Province held the document after the prior send until the next explicit or inferred hand-back.,"July 31/25 - Adobe Sign
July 18/25 - V5 sent to Province
July 9/25 - V4 rec'd; with Killian / Sam
June 13/25 - V3 sent to Province
June 6/25 - Province asked for this to be expedited
May 28/25 - with Sam
May 23/25 - Killians sent responses
May 22/25 - with Killian / Sam
May 21/25 - V2.1 rec'd
May 12/25 - V1 sent to Province
May 9/25 - with Joyce
May 6/25 - with Rian
Apr 30/25 - Back from Killian with comments - to review
Apr 28/25 - With Killian
Apr 11/25 - Lori M drafted SCO from approved Service Design, Jen to continue"
Multi Cloud Connectivity,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-739 Multi-Cloud Connectivity Service,62,V3,ADSL,2025-05-22,2025-06-13,23,17,May 22/25 - with Killian / Sam,June 13/25 - V3 sent to Province,,"The file was back from Province and ADSL/internal work resumed before the next send. The send/submission date is counted with the sender, per Sam.","July 31/25 - Adobe Sign
July 18/25 - V5 sent to Province
July 9/25 - V4 rec'd; with Killian / Sam
June 13/25 - V3 sent to Province
June 6/25 - Province asked for this to be expedited
May 28/25 - with Sam
May 23/25 - Killians sent responses
May 22/25 - with Killian / Sam
May 21/25 - V2.1 rec'd
May 12/25 - V1 sent to Province
May 9/25 - with Joyce
May 6/25 - with Rian
Apr 30/25 - Back from Killian with comments - to review
Apr 28/25 - With Killian
Apr 11/25 - Lori M drafted SCO from approved Service Design, Jen to continue"
Multi Cloud Connectivity,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-739 Multi-Cloud Connectivity Service,62,V4,CSBC,2025-06-14,2025-07-09,26,18,June 13/25 - V3 sent to Province,July 9/25 - V4 rec'd; with Killian / Sam,,Province held the document after the prior send until the next explicit or inferred hand-back.,"July 31/25 - Adobe Sign
July 18/25 - V5 sent to Province
July 9/25 - V4 rec'd; with Killian / Sam
June 13/25 - V3 sent to Province
June 6/25 - Province asked for this to be expedited
May 28/25 - with Sam
May 23/25 - Killians sent responses
May 22/25 - with Killian / Sam
May 21/25 - V2.1 rec'd
May 12/25 - V1 sent to Province
May 9/25 - with Joyce
May 6/25 - with Rian
Apr 30/25 - Back from Killian with comments - to review
Apr 28/25 - With Killian
Apr 11/25 - Lori M drafted SCO from approved Service Design, Jen to continue"
Multi Cloud Connectivity,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-739 Multi-Cloud Connectivity Service,62,V5,ADSL,2025-07-10,2025-07-18,9,7,July 9/25 - V4 rec'd; with Killian / Sam,July 18/25 - V5 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","July 31/25 - Adobe Sign
July 18/25 - V5 sent to Province
July 9/25 - V4 rec'd; with Killian / Sam
June 13/25 - V3 sent to Province
June 6/25 - Province asked for this to be expedited
May 28/25 - with Sam
May 23/25 - Killians sent responses
May 22/25 - with Killian / Sam
May 21/25 - V2.1 rec'd
May 12/25 - V1 sent to Province
May 9/25 - with Joyce
May 6/25 - with Rian
Apr 30/25 - Back from Killian with comments - to review
Apr 28/25 - With Killian
Apr 11/25 - Lori M drafted SCO from approved Service Design, Jen to continue"
